"name","clName","price","SKU","description","price_type","cost","tax_rates","quantity","category","clover_ID","bcSKU",
,"Pectin Spice Jelly Beans/12oz","2.99",,,"Fixed","0","DEFAULT","40",,,,
,"Pectin Licorice Jelly Beans/4.5lbs","15.95",,,"Fixed","0","DEFAULT","5",,,,
,"Rock Candy 3 Pack","1.69",,,"Fixed","0","DEFAULT","100",,,,
,"Beer Mug Filled With Root Beer Barrels","8.95",,,"Fixed","0","DEFAULT","4",,,,
,"Casino Fun Box","25.95",,,"Fixed","0","DEFAULT","2",,,,
,"Pure Maple Butter","12.95",,,"Fixed","0","DEFAULT","3",,,,
,"Pure Maple Fancie & Leaf/1.5oz","4.95",,,"Fixed","0","DEFAULT","2",,,,
,"Pure Maple Nips","2.29",,,"Fixed","0","DEFAULT","19",,,,
,"Lobster Pops","2.25",,,"Fixed","0","DEFAULT","22",,,,
,"Worth A Million Basket","29.95",,,"Fixed","0","DEFAULT","2",,,,
,"Milk Chocolate Sea Shells/8oz","5.95",,,"Fixed","0","DEFAULT","10",,,,
,"Koppers Rocks & Boulders/8oz","6.95","75720481279",,"Fixed","0","DEFAULT","4",,,,
,"Gourmet Milk Chocolate Pennies","7.95",,,"Fixed","0","DEFAULT","6",,,,
,"Milk Chocolate Baseballs","6.95",,,"Fixed","0","DEFAULT","11",,,,
,"Milk Chocolate Baskerballs/8oz","6.95",,,"Fixed","0","DEFAULT","8",,,,
,"Milk Chocolate Footballs/8oz","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Silver Stars/8oz","6.95",,,"Fixed","0","DEFAULT","10",,,,
,"Dark Chocolate Solid Domes","6.95",,,"Fixed","0","DEFAULT","13",,,,
,"Milk Chocolate Gold Hearts","6.95",,,"Fixed","0","DEFAULT","9",,,,
,"Milk Chocolate Silver Hearts","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Blue Hearts/8oz","6.95",,,"Fixed","0","DEFAULT","6",,,,
,"Imported Pistachios/2lbs","39.95",,,"Fixed","0","DEFAULT","6",,,,
,"Test","2","4567889",,"Fixed","0","DEFAULT","1","Test|Dessert",,,
,,,,,,,,,,,,
,"Bottle Cap","1.69","79200358860",,"Fixed","0","DEFAULT","4",,,,
,"Sour Power Straws Blue Raspberry","0.99","29126150659",,"Fixed","0","Rhode Island Sales Tax ","8",,,,
,"Sour Powers Straws Cotton Candy","0.99","29126150307",,"Fixed","0","Rhode Island Sales Tax ","41",,,,
,"Charleston Chew Chocolatey","1.25","71720531105",,"Fixed","0","DEFAULT","19",,,,
,"Banana Turkish Taffy","1.69","8.9897E+11",,"Fixed","0","DEFAULT","12",,,,
,"Cow Tales","0.39","70622431025",,"Fixed","0","DEFAULT","23",,,,
,"Cow Tales","0.39","70622431018",,"Fixed","0","Rhode Island Sales Tax ","13",,,,
,"Raffello","1.99","982237",,"Fixed","0","DEFAULT","13",,,,
,"Sweet Tarts Giant Chewy","1.25","79200131166",,"Fixed","0","DEFAULT","21",,,,
,"Chunky","1.99","99900824601",,"Fixed","0","DEFAULT","21",,,,
,"Fort Knox","2.49","86232319202",,"Fixed","0","DEFAULT","9",,,,
,"Chocolate Turkish Taffy","1.69","8.9897E+11",,"Fixed","0","DEFAULT","23",,,,
,"Bubble Gum Cigars","0","59642003702",,"Fixed","0","DEFAULT","18",,,,
,"Sour Flush","1.99","6.86464E+11",,"Fixed","0","DEFAULT","5",,,,
,"Twin Cherry Pop","0.39","8.7249E+12",,"Fixed","0","DEFAULT","55",,,,
,"Broadway Strawberry Rolls","1.25","86232860018",,"Fixed","0","DEFAULT","16",,,,
,"Vanila Turkish Taffy","1.69","8.9897E+11",,"Fixed","0","DEFAULT","15",,,,
,"Necco The Original Candy Wafer","1.39","30800900002",,"Fixed","0","DEFAULT","13",,,,
,"Mallo Cup","1.25","41311121053",,"Fixed","0","DEFAULT","18",,,,
,"Life Savers Hard Candy","1.25","2243405",,"Fixed","0","DEFAULT","25",,,,
,"Pop Rocks Watermelon","0.89","7.21874E+11",,"Fixed","0","DEFAULT","6",,,,
,"Pop Rocks Strawberry","0.89","7.21874E+11",,"Fixed","0","DEFAULT","2",,,,
,"Pop Rocks  Grape","0.89","7.21874E+11",,"Fixed","0","DEFAULT","4",,,,
,"Big League Chew Bubble Gum","1.99","42897660950",,"Fixed","0","DEFAULT","4",,,,
,"Quick Blast Spray","1.99","6.86464E+11",,"Fixed","0","DEFAULT","15",,,,
,"Razz Apple Fun Dip","0.25","79200009373",,"Fixed","0","DEFAULT","9",,,,
,"Ring Pop","0.69","41116011320",,"Fixed","0","DEFAULT","1",,,,
,"Roll Back Truck","1.59","6.86465E+11",,"Fixed","0","DEFAULT","24",,,,
,"Cherry Yum Fun Dip","0.25","79200005795",,"Fixed","0","DEFAULT","16",,,,
,"Strawberry Air Head","0.25","73390002053",,"Fixed","0","DEFAULT","8",,,,
,"Watermelon Air Head","0.25","73390002039",,"Fixed","0","DEFAULT","12",,,,
,"Blue Raspberry Air Head","0.25","73390002206",,"Fixed","0","DEFAULT","3",,,,
,"Smarties Mega Lolly","0.59",,,"Fixed","0","DEFAULT","26",,,,
,"Chewy Lemon Head","0.39","41420063008",,"Fixed","0","DEFAULT","11",,,,
,"Apple Head","0.39","41420117831",,"Fixed","0","DEFAULT","8",,,,
,"Fan Pop","1.99","6.86465E+11",,"Fixed","0","DEFAULT","12",,,,
,"Wax Lips","0.99","59642742243",,"Fixed","0","DEFAULT","9",,,,
,"Candy NeckLace","0.99","11206007076",,"Fixed","0","DEFAULT","50",,,,
,"Cella Cherries","4.99","11228000161",,"Fixed","0","DEFAULT",,,,,
,"Baci Perugina","12.95","20182008410",,"Fixed","0","DEFAULT","9",,,,
,"Lindt Lindor Dark Chocolate Truffles","24.95","37466020778",,"Fixed","0","DEFAULT","5",,,,
,"Asher Chocolate","8.95","89449342100",,"Fixed","0","DEFAULT","11",,,,
,"Dark Chocolate Cherries","4.99","11228001601",,"Fixed","0","DEFAULT",,,,,
,"Sugar Free Bazooka Gum","3.95","41116011801",,"Fixed","0","DEFAULT","14",,,,
,"Sugar Free Jelly Belly Gummy Bears","2.95","71567996020",,"Fixed","0","DEFAULT",,,,,
,"Sugar Free Chocolate","5.95","4.75103E+12",,"Fixed","0","DEFAULT",,,,,
,"Sugar Free Ashers Assortment","9.95","89449315401",,"Fixed","0","DEFAULT","10",,,,
,"Milk Chocolate Ice Cubes","35.95","72084013542",,"Fixed","0","DEFAULT","1",,,,
,"Maple blend gift box 4oz","12.95",,,"Fixed","0","DEFAULT","7",,,,
,"Sugar Free Dark Chocolate Red Bar","0.99","4.75103E+12",,"Fixed","0","DEFAULT","11",,,,
,"Sugar Free Asher Chocolate  Co.","9.95",,,"Fixed","0","DEFAULT","10",,,,
,"Gummi Pizza","15.95","8.13805E+11",,"Per unit","0","DEFAULT",,,,,
,"Gummi Mini Burgers","12.95","8.13805E+11",,"Per unit","0","DEFAULT",,,,,
,"Charlestown Chew Strawberry/24ct","19.95","71720331200",,"Fixed","0","DEFAULT","11",,,,
,"Laffy Taffy Apple","12.95","28000721213",,"Per unit","0","DEFAULT","8",,,,
,"Laffy Taffy Blue Raspberry","12.95","28000617950",,"Fixed","0","DEFAULT","2",,,,
,"Laffy Taffy Grape","12.95","28000660659",,"Per unit","0","DEFAULT","10",,,,
,"Cherry Head","5.95","41420047183",,"Per unit","0","DEFAULT","9",,,,
,"Chewy Lemon Head","5.95","41420163005",,"Per unit","0","DEFAULT","9",,,,
,"Jaw Busters","5.95","41420024009",,"Per unit","0","DEFAULT",,,,,
,"Watermelon Airheads","6.99","73390001179",,"Per unit","0","DEFAULT","1",,,,
,"Greenapple Airheads","6.99","73390001216",,"Per unit","0","DEFAULT","3",,,,
,"Cherry Airheads","6.99","73390001155",,"Per unit","0","DEFAULT","2",,,,
,"Gobstoppers","24.95","79200230418",,"Per unit","0","DEFAULT",,,,,
,"Tootsies Frootsie Grape","8.95","71720078013",,"Per unit","0","DEFAULT",,,,,
,"Tootsies Frootsie","8.95","71720078525",,"Per unit","0","DEFAULT",,,,,
,"Tootsies Frootsie Watermelon","8.95","71720078488",,"Per unit","0","DEFAULT",,,,,
,"Tootsies Frootsie Fruit Punch","8.95","71720078006",,"Per unit","0","DEFAULT",,,,,
,"Tootsie Frootsie Blue Raspberry","8.95","71720078433",,"Per unit","0","DEFAULT",,,,,
,"Airheads Strawberry","6.99","73390001193",,"Per unit","0","DEFAULT","3",,,,
,"Sugar Daddy Pops/24ct","24.95","14200332106",,"Per unit","0","DEFAULT","5",,,,
,"Necco The Original Candy Waffers","24.95","30800901009",,"Per unit","0","DEFAULT","10",,,,
,"Indian Salted Pumpin Seeds","10.95","75142001307",,"Per unit","0","DEFAULT","11",,,,
,"King Size Candy Stix","7.95","41396090978",,"Per unit","0","DEFAULT","17",,,,
,"Saf T Pops 100ct","12.95","30800000771",,"Fixed","0","DEFAULT","8",,,,
,"Machine Size Gumballs/28oz","5.99",,,"Fixed","0","DEFAULT","9",,,,
,"Seedlings Gumballs","3.99",,,"Fixed","0","DEFAULT","14",,,,
,"Cry Baby Sour Gum/3oz","1.99",,,"Fixed","0","DEFAULT","18",,,,
,"Chickles Gum/12oz","2.99",,,"Fixed","0","DEFAULT","25",,,,
,"Original Bazooka Bubble Gum/8oz","1.99",,,"Fixed","0","DEFAULT","25",,,,
,"Liquid Filled Wax Bottles","2.25",,,"Fixed","0","DEFAULT","15",,,,
,"Red Swedish Fish/1.6lbs","7.95",,,"Fixed","0","DEFAULT","10",,,,
,"Sour Patch Watermelon/1.6lbs","7.95",,,"Fixed","0","DEFAULT","9",,,,
,"Sour Apples/1.6lbs","7.95",,,"Fixed","0","DEFAULT","11",,,,
,"Assorted Chupa Chups /7oz","2.25",,,"Fixed","0","DEFAULT","24",,,,
,"Charms Sweet Pops/15ct","2.99",,,"Fixed","0","DEFAULT","13",,,,
,"Caramel Apple Pops/15ct","2.99",,,"Fixed","0","DEFAULT","14",,,,
,"Sugar Daddy Pops","2.99",,,"Fixed","0","DEFAULT","15",,,,
,"Tootsie Pops/15ct","2.95",,,"Fixed","0","DEFAULT","20",,,,
,"Fruity Soft Puffs/1.5lbs","5.95",,,"Fixed","0","DEFAULT","3",,,,
,"Apple Sour Laces/2lbs","10.95","2.38637E+11",,"Fixed","0","DEFAULT","3","Test",,,
,"Strawberry Sour Laces/2lbs","10.95",,,"Fixed","0","DEFAULT","7",,,,
,"Strawberry Laces/2lbs","10.95",,,"Fixed","0","DEFAULT","6",,,,
,"Licorice Laces/2lbs","10.95",,,"Fixed","0","DEFAULT","9",,,,
,"Hot Tamales/4.5lbs","15.95",,,"Fixed","0","DEFAULT","5",,,,
,"Smarties/24ct","19.95","11206519005",,"Fixed","0","DEFAULT","12",,,,
,"Charms Sweet Pops/48ct","8.95","14200337064",,"Fixed","0","DEFAULT","9",,,,
,"Carousel Junior Gumball Machine","29.95","42897030005",,"Fixed","0","DEFAULT","8",,,,
,"Carousel Classic Gumball Machine With Stand","79.95","42897030067",,"Fixed","0","DEFAULT","3",,,,
,"Its A Boy Bubble Gum Cigars","15.95","59642003757",,"Fixed","0","DEFAULT","8",,,,
,"Its A Boy Cigars/24ct","24.95","609406005",,"Fixed","0","DEFAULT","11",,,,
,"Its A Girl Bubble Gum Cigars","15.95","59642003764",,"Fixed","0","DEFAULT","9",,,,
,"Its A Girl Cigars/24ct","24.95","609407002",,"Fixed","0","DEFAULT","7",,,,
,"Chocolate Truck","2.99","7.20227E+11",,"Fixed","0","DEFAULT","16",,,,
,"Peanut Butter Dino","2.99","7.20227E+11",,"Fixed","0","DEFAULT","18",,,,
,"Milk And White Chocolate Kitty","2.99","7.20227E+11",,"Fixed","0","DEFAULT","13",,,,
,"Milk Chocolate Ballerina","2.99","7.20227E+11",,"Fixed","0","DEFAULT","3",,,,
,"Milk Chocolate Tool Set","3.95","86232310360",,"Fixed","0","DEFAULT","3",,,,
,"Milk Chocolate Crayons","4.95","609441006",,"Fixed","0","DEFAULT","5",,,,
,"Milk Chocolate Cool Llamas","2.95","86232339675",,"Fixed","0","DEFAULT","14",,,,
,"Milk Chocolate Music Note","2.99","7.20227E+11",,"Fixed","0","DEFAULT","33",,,,
,"Tootsie Childs Play/3.5lbs","10.95","71720018132",,"Fixed","0","DEFAULT","2",,,,
,"Charleston Chew/120ct","9.95","71720531082",,"Fixed","0","DEFAULT","5",,,,
,"Salt Water Taffy/14oz","7.95","8.93304E+11",,"Fixed","0","DEFAULT","8",,,,
,"Efrutti Lunch Bag","1.99","8.13805E+11",,"Fixed","0","DEFAULT","18",,,,
,"Bubble Gum Cigars/36ct","15.95","59642303703",,"Fixed","0","DEFAULT","8",,,,
,"Dorval Sour Power Straws/Cotton Candy","19.95","29126153308",,"Fixed","0","DEFAULT","2","Test",,,
,"Harry Potter Frog","3.99",,,"Fixed","0","DEFAULT","5",,,,
,"Mickey Mouse Bean Machine","24.95","71567995733",,"Fixed","0","DEFAULT","4",,,,
,"Petite Jelly Belly Machine","9.95","71570008093",,"Fixed","0","DEFAULT","6",,,,
,"Harry Potter Gummi Creatures","1.99","71570008567",,"Fixed","0","DEFAULT","6",,,,
,"Clove Gum","0.79","86232910140",,"Fixed","0","DEFAULT","16",,,,
,"Beemans Gum","0.79","86232910126",,"Fixed","0","DEFAULT","7",,,,
,"Harry Potter Beanie Botts","1.99","71567992015",,"Fixed","0","DEFAULT","13",,,,
,"Smiley Chocolate Pop","1.49","609461004",,"Fixed","0","DEFAULT","2",,,,
,"Ice Cubes","0.49","7208461",,"Fixed","0","DEFAULT","50",,,,
,"Bean Boozled/4.25oz","7.95","71570009922",,"Fixed","0","DEFAULT","13",,,,
,"Jelly Belly 20 Flavor Assortment","9.95","71567980098",,"Fixed","0","DEFAULT","3",,,,
,"Jelly Belly 1 Pound Assortment","15.95","71570008062",,"Fixed","0","DEFAULT","2","Test",,,
,"Chocolate Rose","3.99","609600007",,"Fixed","0","DEFAULT","14",,,,
,"Pixy Stix","0.69","79200638832",,"Fixed","0","DEFAULT","63",,,,
,"Soccer Tin","12.95",,,"Fixed","0","DEFAULT","1",,,,
,"Get Well Chocolate Bar","9.95",,,"Fixed","0","DEFAULT","9",,,,
,"Worlds Best Mother Chocolate","9.95",,,"Fixed","0","DEFAULT","7",,,,
,"World Class Coach Chocolate","9.95",,,"Fixed","0","DEFAULT","5",,,,
,"The Golden Music Award Chocolate","8.95",,,"Fixed","0","DEFAULT","3",,,,
,"Milk Chocolate Coffee Cup","8.95",,,"Fixed","0","DEFAULT","1",,,,
,"Chocolate Boxing Gloves","10.95",,,"Fixed","0","DEFAULT","1",,,,
,"Box Of Beauty Pops/750ct","19.95",,,"Fixed","0","DEFAULT","4",,,,
,"Blue Raspberry Gummy Bears/2lbs","10.95",,,"Fixed","0","DEFAULT","2",,,,
,"Grape Gummy Bears/2lbs","10.95",,,"Fixed","0","DEFAULT","3",,,,
,"Green Apple Gummy Bears/2lbs","10.95",,,"Fixed","0","DEFAULT","9",,,,
,"Watermelon Gummy Bears/2lbs","10.95",,,"Fixed","0","DEFAULT","4",,,,
,"Madaline Chocolate Cigars","24.95",,,"Fixed","0","DEFAULT","8",,,,
,"Baby Boy Box","16.95",,,"Fixed","0","DEFAULT","3",,,,
,"Pectin Spice Jelly Beans/12oz","2.99",,,"Fixed","0","DEFAULT","40",,,,
,"Pectin Licorice Jelly Beans/4.5lbs","15.95",,,"Fixed","0","DEFAULT","5",,,,
,"Rock Candy 3 Pack","1.69",,,"Fixed","0","DEFAULT","100",,,,
,"Beer Mug Filled With Root Beer Barrels","8.95",,,"Fixed","0","DEFAULT","4",,,,
,"Casino Fun Box","25.95",,,"Fixed","0","DEFAULT","2",,,,
,"Pure Maple Butter","12.95",,,"Fixed","0","DEFAULT","3",,,,
,"Pure Maple Fancie & Leaf/1.5oz","4.95",,,"Fixed","0","DEFAULT","2",,,,
,"Pure Maple Nips","2.29",,,"Fixed","0","DEFAULT","19",,,,
,"Lobster Pops","2.25",,,"Fixed","0","DEFAULT","22",,,,
,"Worth A Million Basket","29.95",,,"Fixed","0","DEFAULT","2",,,,
,"Milk Chocolate Sea Shells/8oz","5.95",,,"Fixed","0","DEFAULT","10",,,,
,"Koppers Rocks & Boulders/8oz","6.95","75720481279",,"Fixed","0","DEFAULT","4",,,,
,"Gourmet Milk Chocolate Pennies","7.95",,,"Fixed","0","DEFAULT","6",,,,
,"Milk Chocolate Baseballs","6.95",,,"Fixed","0","DEFAULT","11",,,,
,"Milk Chocolate Baskerballs/8oz","6.95",,,"Fixed","0","DEFAULT","8",,,,
,"Milk Chocolate Footballs/8oz","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Silver Stars/8oz","6.95",,,"Fixed","0","DEFAULT","10",,,,
,"Dark Chocolate Solid Domes","6.95",,,"Fixed","0","DEFAULT","13",,,,
,"Milk Chocolate Gold Hearts","6.95",,,"Fixed","0","DEFAULT","9",,,,
,"Milk Chocolate Silver Hearts","6.95",,,"Fixed","0","DEFAULT","16",,,,
,"Milk Chocolate Blue Hearts/8oz","6.95",,,"Fixed","0","DEFAULT","6",,,,
,"Imported Pistachios/2lbs","39.95",,,"Fixed","0","DEFAULT","6",,,,
,"Test","2","4567889",,"Fixed","0","DEFAULT","1","Test|Dessert",,,
,,,,,,,,,,,,
,"Pop Rocks Watermelon","0.89","7.21874E+11",,"Fixed","0","DEFAULT","6",,,,
,"Pop Rocks Green Apple","0.89","7.21874E+11",,"Fixed","0","DEFAULT","4",,,,
,"Pop Rocks Strawberry","0.89","7.21874E+11",,"Fixed","0","DEFAULT","2",,,,
,"Pop Rocks Blue Razz","0.89","7.21874E+11",,"Fixed","0","DEFAULT","9",,,,
,"Pop Rocks  Grape","0.89","7.21874E+11",,"Fixed","0","DEFAULT","4",,,,
,"Gold Mine","1.39","7.98051E+11",,"Fixed","0","DEFAULT","17",,,,
,"Ring Pop","0.69","41116011320",,"Fixed","0","DEFAULT","1",,,,
,"Orange Air Head","0.25","73390002022",,"Fixed","0","DEFAULT","14",,,,
,"Watermelon Air Head","0.25","73390002039",,"Fixed","0","DEFAULT","12",,,,
,"Green Apple Air Head","0.25","73390002077",,"Fixed","0","DEFAULT","13",,,,
,"Blue Raspberry Air Head","0.25","73390002206",,"Fixed","0","DEFAULT","3",,,,
,"Mystery Air Head","0.25","73390002213",,"Fixed","0","DEFAULT","12",,,,
,"Smarties Mega Lolly","0.59",,,"Fixed","0","DEFAULT","26",,,,
,"Grapehead","0.39","41420078170",,"Fixed","0","DEFAULT","12",,,,
,"Chewy Lemon Head","0.39","41420063008",,"Fixed","0","DEFAULT","11",,,,
,"Jaw Buster","0.39","41420014000",,"Fixed","0","DEFAULT",,,,,
,"Apple Head","0.39","41420117831",,"Fixed","0","DEFAULT","8",,,,
,"Mr Stache","0.99","59642745244",,"Fixed","0","DEFAULT","2",,,,
,"Pirate Flash Pop","1.25","6.86465E+11",,"Fixed","0","DEFAULT","23",,,,
,"Wax Lips","0.99","59642742243",,"Fixed","0","DEFAULT","9",,,,
,"Candy NeckLace","0.99","11206007076",,"Fixed","0","DEFAULT","50",,,,
,"Milk Chocolate Ice Cubes","35.95","72084013542",,"Fixed","0","DEFAULT","1",,,,
,"Sugar Free Milk Chocolate Red Bar","0.99","4.75103E+12",,"Fixed","0","DEFAULT","12",,,,
,"Sugar Free Dark Chocolate Red Bar","0.99","4.75103E+12",,"Fixed","0","DEFAULT","11",,,,
,"Laffy Taffy Strawberry","12.95","79200924317",,"Per unit","0","DEFAULT","7",,,,
,"Laffy Taffy Grape","12.95","28000660659",,"Per unit","0","DEFAULT","10",,,,
,"Laffy Taffy Cherry","12.95","28000479763",,"Per unit","0","DEFAULT","4",,,,
,"Jaw Busters","5.95","41420024009",,"Per unit","0","DEFAULT",,,,,
,"Tootsies Frootsie Fruit Punch","8.95","71720078006",,"Per unit","0","DEFAULT",,,,,
,"Tootsie Frootsie Lemon Lime","8.95","71720078556",,"Per unit","0","DEFAULT",,,,,
,"Tootsie Frootsie Blue Raspberry","8.95","71720078433",,"Per unit","0","DEFAULT",,,,,
,"Cow Tales Carmel/36ct","12.95","70622801019",,"Per unit","0","DEFAULT","3",,,,
,"Yummy Pops","5.95","11212003185",,"Per unit","0","DEFAULT","14",,,,
,"Necco The Original Candy Waffers","24.95","30800901009",,"Per unit","0","DEFAULT","10",,,,
,"Necco The Original Chocolate Waffers","24.95","30800911008",,"Per unit","0","DEFAULT","10",,,,
,"Saf T Pops 100ct","12.95","30800000771",,"Fixed","0","DEFAULT","8",,,,
,"Machine Size Gumballs/28oz","5.99",,,"Fixed","0","DEFAULT","9",,,,
,"Dubble Bubble Gum/7oz","2.49",,,"Fixed","0","DEFAULT","20",,,,
,"Original Bazooka Bubble Gum/8oz","1.99",,,"Fixed","0","DEFAULT","25",,,,
,"Candy Stix/3oz","1.99",,,"Fixed","0","DEFAULT","18",,,,
,"Liquid Filled Wax Bottles","2.25",,,"Fixed","0","DEFAULT","15",,,,
,"Liquid Filled Wax Tubes","2.25",,,"Fixed","0","DEFAULT","14",,,,
,"Assorted Swedish Fish/1.6lbs","7.95",,,"Fixed","0","DEFAULT","9",,,,
,"Assorted Chupa Chups /7oz","2.25",,,"Fixed","0","DEFAULT","24",,,,
,"Assorted Blow Pops","2.49",,,"Fixed","0","DEFAULT","16",,,,
,"Miniature Tootsie Pops/30ct","1.99",,,"Fixed","0","DEFAULT","21",,,,
,"Soft Mint Candy/1.5lbs","5.95",,,"Fixed","0","DEFAULT","4",,,,
,"Fruity Soft Puffs/1.5lbs","5.95",,,"Fixed","0","DEFAULT","3",,,,
,"Boston Baked Beans/4.5lbs","15.95",,,"Fixed","0","DEFAULT","3",,,,
,"Charms Sweet & Sour Pops/48ct","8.95","14200337088",,"Fixed","0","DEFAULT","1",,,,
,"Charms Sweet Pops/48ct","8.95","14200337064",,"Fixed","0","DEFAULT","9",,,,
,"Caramel Apple Pops/48ct","8.95","71720305010",,"Fixed","0","DEFAULT","11",,,,
,"Carousel Classic Gumball Machine With Stand","79.95","42897030067",,"Fixed","0","DEFAULT","3",,,,
,"Maple Blend Gift Box/4oz","12.95","74683001005",,"Fixed","0","DEFAULT","7",,,,
,"Its A Boy Bubble Gum Cigars","15.95","59642003757",,"Fixed","0","DEFAULT","8",,,,
,"Its A Boy Bubble Gum Cigars/5ct","2.49","59642003917",,"Fixed","0","DEFAULT","7",,,,
,"Its A Boy Cigars/24ct","24.95","609406005",,"Fixed","0","DEFAULT","11",,,,
,"Its A Girl Bubble Gum Cigars","15.95","59642003764",,"Fixed","0","DEFAULT","9",,,,
,"Its A Girl Bubble Gum Cigars/5ct","2.49","59642003900",,"Fixed","0","DEFAULT","2",,,,
,"Its A Girl Cigars/24ct","24.95","609407002",,"Fixed","0","DEFAULT","7",,,,
,"Milk And White Chocolate Doggy","2.99","7.20227E+11",,"Fixed","0","DEFAULT","20",,,,
,"Milk And White Chocolate Kitty","2.99","7.20227E+11",,"Fixed","0","DEFAULT","13",,,,
,"Milk Chocolate Unicorn","2.99","7.20227E+11",,"Fixed","0","DEFAULT","32",,,,
,"Milk Chocolate Ballerina","2.99","7.20227E+11",,"Fixed","0","DEFAULT","3",,,,
,"Milk Chocolate Beauty Set","3.95","86232310384",,"Fixed","0","DEFAULT","12",,,,
,"Milk Chocolate Tool Set","3.95","86232310360",,"Fixed","0","DEFAULT","3",,,,
,"Mega Banknote","4.95","86232312425",,"Fixed","0","DEFAULT","2",,,,
,"Milk Chocolate Cool Llamas","2.95","86232339675",,"Fixed","0","DEFAULT","14",,,,
,"Milk Chocolate Unicorns","2.95","86232359796",,"Fixed","0","DEFAULT","19",,,,
,"Milk Chocolate Music Note","2.99","7.20227E+11",,"Fixed","0","DEFAULT","33",,,,
,"Bubble Gum Baseball Bat","2.99","59642917665",,"Fixed","0","DEFAULT","3",,,,
,"Salt Water Taffy/14oz","7.95","8.93304E+11",,"Fixed","0","DEFAULT","8",,,,
,"Fluffy Stuff Cotton Candy","1.99","14200003259",,"Fixed","0","DEFAULT","7",,,,
,"Efrutti Lunch Bag","1.99","8.13805E+11",,"Fixed","0","DEFAULT","18",,,,
,"Efrutti Movie Bag","1.99","8.13805E+11",,"Fixed","0","DEFAULT","24",,,,
,"Bubble Gum Cigars/36ct","15.95","59642303703",,"Fixed","0","DEFAULT","8",,,,
,"Harry Potter Frog","3.99",,,"Fixed","0","DEFAULT","5",,,,
,"My Favorites Bean Machine","19.95","71570008109",,"Fixed","0","DEFAULT","3",,,,
,"Mickey Mouse Bean Machine","24.95","71567995733",,"Fixed","0","DEFAULT","4",,,,
,"Minnie Mouse Bean Machine","24.95","71570004675",,"Fixed","0","DEFAULT","1",,,,
,"Harry Potter Magical Sweets","2.49","71570011529",,"Fixed","0","DEFAULT","9",,,,
,"Harry Potter Gummi Creatures","1.99","71570008567",,"Fixed","0","DEFAULT","6",,,,
,"Teaberry Gum","0.79","86232910607",,"Fixed","0","DEFAULT","7",,,,
,"Clove Gum","0.79","86232910140",,"Fixed","0","DEFAULT","16",,,,
,"BlackJack Gum","0.79","86232910102",,"Fixed","0","DEFAULT","1",,,,
,"Beemans Gum","0.79","86232910126",,"Fixed","0","DEFAULT","7",,,,
,"Chocolate Coin","2.99","86232310230",,"Fixed","0","DEFAULT","16",,,,
,"Harry Potter Beanie Botts","1.99","71567992015",,"Fixed","0","DEFAULT","13",,,,
,"Harry Potter London To Hogwarts","3.95","71570011505",,"Fixed","0","DEFAULT","13",,,,
,"Smiley Chocolate Pop","1.49","609461004",,"Fixed","0","DEFAULT","2",,,,
,"Chocolate Covered Cherry","0.3","1122855",,"Fixed","0","DEFAULT","15",,,,
,"Ice Cubes","0.49","7208461",,"Fixed","0","DEFAULT","50",,,,
,"Bean Boozled","1.99","71567988612",,"Fixed","0","DEFAULT","10",,,,
,"Bean Boozled/4.25oz","7.95","71570009922",,"Fixed","0","DEFAULT","13",,,,
,"Harry Potter Wand","10.95","71570008406",,"Fixed","0","DEFAULT","2",,,,
,"Jelly Belly 20 Flavor Assortment","9.95","71567980098",,"Fixed","0","DEFAULT","3",,,,
,"Jelly Belly 1 Pound Assortment","15.95","71570008062",,"Fixed","0","DEFAULT","2","Test",,,
,"Chocolate Rose","3.99","609600007",,"Fixed","0","DEFAULT","14",,,,
,"Small Chocolate Rose","1.99","609243051",,"Fixed","0","DEFAULT","33",,,,
,"Pixy Stix","0.69","79200638832",,"Fixed","0","DEFAULT","63",,,,
,"Football Tin","12.95",,,"Fixed","0","DEFAULT","3",,,,
,"Soccer Tin","12.95",,,"Fixed","0","DEFAULT","1",,,,
,"Happy Anniversary Chocolate Bar","9.95",,,"Fixed","0","DEFAULT","1",,,,
,"Get Well Chocolate Bar","9.95",,,"Fixed","0","DEFAULT","9",,,,
,"Happy Birthday Box","19.95",,,"Fixed","0","DEFAULT","2",,,,
,"Worlds Best Mother Chocolate","9.95",,,"Fixed","0","DEFAULT","7",,,,
,"Im The Coach Chocolate","8.95",,,"Fixed","0","DEFAULT","3",,,,
,"World Class Coach Chocolate","9.95",,,"Fixed","0","DEFAULT","5",,,,
,"World Class Athlete Chocolate","9.95",,,"Fixed","0","DEFAULT","3",,,,
,"The Golden Music Award Chocolate","8.95",,,"Fixed","0","DEFAULT","3",,,,
